Unnamed: 0,speaker,text,domain-intent,rating 1,rating 2,rating 3,rating 4,rating 5,domain,intent,avg_rating,conv_ID,turn_id,wt_avg_rating,word_count,satisfaction_rating,sentiment,politeness,clause_to_sentence_ratio,dialogue_depth,lexical_diversity,rare_ratio,common_ratio,stopword_ratio,?,!,...
2849,SYSTEM,I've successfully booked that for you. Your reference number is VO1DEPI5.,Booking-Book,,,,,,Booking,Book,,121,5,,11,Medium,Positive,0,1.0,1,1.0,0.3636363636363636,0.2727272727272727,0.3636363636363636,0,0,0
2850,USER,Thanks! I'm also looking for a train that leaves from bishops stortford and goes to cambridge.,Train-Inform,4.0,3.0,3.0,3.0,,Train,Inform,3.25,121,6,3.29,16,Medium,Positive,0,1.5,1,1.0,0.3125,0.375,0.375,0,1,0
2851,SYSTEM,"Not a problem, when would you like to depart or when would you like to arrive by?",Train-Request,,,,,,Train,Request,,121,7,,17,Medium,Positive,0,1.0,0,0.7058823529411765,0.1764705882352941,0.7647058823529411,0.5294117647058824,1,0,0
2852,USER,"I don't want to leave any earlier than 08:30, please.",Train-Inform,3.0,3.0,2.0,3.0,,Train,Inform,2.75,121,8,2.71,10,Low,Positive,1,1.0,0,1.0,0.3,0.3,0.5,0,0,0
2853,SYSTEM,"the TR2083 leaves at 09:29, and arrives at 10:07.",Train-Inform,,,,,,Train,Inform,,121,9,,9,Medium,Neutral,0,1.0,0,0.8888888888888888,0.4444444444444444,0.4444444444444444,0.4444444444444444,0,0,0
2854,USER,Are there discounted tickets for kids?,,3.0,2.0,3.0,3.0,,,,2.75,121,10,2.71,6,Low,Positive,0,1.0,0,1.0,0.3333333333333333,0.5,0.5,1,0,0
2855,SYSTEM,"Yes, absolutely. If the child is under 5, they can go in for no charge. 5-16 are 50% off. How does that sound for you?",,,,,,,,,,121,11,,25,Medium,Positive,0,1.25,2,0.96,0.28,0.44,0.56,1,0,0
2856,USER,Is this train the same day as my hotel booking?,Train-Inform,3.0,2.0,3.0,3.0,,Train,Inform,2.75,121,12,2.71,10,Low,Neutral,0,1.0,1,1.0,0.1,0.5,0.6,1,0,0
2857,SYSTEM,"No, I'm sorry it's not. For Monday, Train TR0757 will leave at 09:29 and arrive in cambridge at 10:07. Would you like me to book this train for you?",Train-OfferBook,,,,,,Train,OfferBook,,121,13,,29,Medium,Positive,0,1.0,2,0.9655172413793104,0.3103448275862069,0.4482758620689655,0.4137931034482758,1,0,0
2858,USER,"Ok, that's all I need for now. Bye.",general-bye,3.0,3.0,3.0,2.0,,general,bye,2.75,121,14,2.87,8,Medium,Neutral,0,1.5,1,1.0,0.5,0.25,0.375,0,0,0
2859,USER,OVERALL,,3.0,3.0,3.0,2.0,,,,2.75,121,15,2.87,1,Medium,Neutral,0,1.0,0,1.0,0.0,0.0,0.0,0,0,0
3204,USER,i am looking for a place to stay. The hotel should include free parking and should be in the north part of town.,Hotel-Inform,4.0,3.0,3.0,3.0,,Hotel,Inform,3.25,137,0,3.29,23,Medium,Positive,0,1.5,0,0.9565217391304348,0.1304347826086956,0.391304347826087,0.5652173913043478,0,0,0
3205,SYSTEM,allenbell has free parking. Would you like a reservation?,Hotel-Inform,,,,,,Hotel,Inform,,137,1,,9,Medium,Positive,0,1.0,0,1.0,0.3333333333333333,0.5555555555555556,0.3333333333333333,1,0,0
3206,USER,Is it in the moderate price range?,,3.0,3.0,3.0,3.0,,,,3.0,137,2,3.0,7,Medium,Neutral,0,1.0,1,1.0,0.1428571428571428,0.5714285714285714,0.5714285714285714,1,0,0
3207,SYSTEM,I am not finding anything for allenbell that suit your needs,Hotel-NoOffer,,,,,,Hotel,NoOffer,,137,3,,11,Medium,Neutral,0,2.0,1,1.0,0.1818181818181818,0.2727272727272727,0.5454545454545454,0,0,0
3208,USER,Then find me a place that DOES suit my needs.,,3.0,2.0,3.0,3.0,,,,2.75,137,4,2.71,10,Low,Neutral,0,2.0,1,1.0,0.1,0.5,0.6,0,0,0
3209,SYSTEM,"How about home from home? It is in the north, moderate pricing and free parking.",Hotel-Inform,,,,,,Hotel,Inform,,137,5,,15,Medium,Positive,0,1.0,1,1.0,0.2666666666666666,0.4666666666666667,0.5333333333333333,1,0,0
3210,USER,Is that a 4-star hotel?,Hotel-Inform,3.0,2.0,3.0,3.0,,Hotel,Inform,2.75,137,6,2.71,5,Low,Neutral,0,1.0,1,1.0,0.4,0.6,0.6,1,0,0
3211,SYSTEM,It does not show how many stars it has. Shall i keep looking?,general-reqmore,,,,,,general,reqmore,,137,7,,13,Medium,Neutral,0,1.0,2,1.0,0.2307692307692307,0.2307692307692307,0.4615384615384615,1,0,0
3212,USER,I'm fairly certain that it should show how many stars the hotel has.,Hotel-Request,3.0,3.0,3.0,4.0,,Hotel,Request,3.25,137,8,3.13,13,Medium,Positive,0,1.0,2,1.0,0.1538461538461538,0.2307692307692307,0.3846153846153846,0,0,0
3213,SYSTEM,"I'm sorry, we actually don't have any hotels that fit your needs; however, Acorn Guest House meets your criteria. Would you like to book that stay?",Hotel-Inform,,,,,,Hotel,Inform,,137,9,,26,Medium,Positive,0,2.0,3,0.9230769230769232,0.2692307692307692,0.3461538461538461,0.3846153846153846,1,0,0
3214,USER,Can I get room service at Acorn Guest House?,,3.0,2.0,3.0,3.0,,,,2.75,137,10,2.71,9,Low,Neutral,0,1.0,0,1.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,1,0,0
3215,SYSTEM,The Acorn Guest House doesn't offer any room service. What other hotel questions do you have?,,,,,,,,,,137,11,,16,Medium,Neutral,0,1.0,0,1.0,0.1875,0.375,0.4375,1,0,0
3216,USER,"Okay, thank you! What is the star rating?",general-thank,3.0,3.0,3.0,3.0,,general,thank,3.0,137,12,3.0,8,Medium,Positive,1,1.0,0,1.0,0.375,0.375,0.375,1,1,0
3217,SYSTEM,It has a rating of 4 stars.,Hotel-Inform,,,,,,Hotel,Inform,,137,13,,7,Medium,Neutral,0,1.0,1,1.0,0.2857142857142857,0.5714285714285714,0.5714285714285714,0,0,0
3218,USER,Are children allowed to stay at the Acorn Guest House?,,3.0,3.0,3.0,2.0,,,,2.75,137,14,2.87,10,Medium,Neutral,0,1.0,0,1.0,0.2,0.4,0.4,1,0,0
3219,SYSTEM,"Yes, they accept children of any age Is there anything else I can help you with?",,,,,,,,,,137,15,,16,Medium,Positive,0,2.0,1,1.0,0.1875,0.4375,0.5,1,0,0
3220,USER,That will do. Can you give me the information about the hotel?,Hotel-Inform,3.0,3.0,3.0,2.0,,Hotel,Inform,2.75,137,16,2.87,12,Medium,Neutral,0,1.0,1,0.9166666666666666,0.1666666666666666,0.6666666666666666,0.6666666666666666,1,0,0
3221,SYSTEM,acorn guest house is in the north with 4 stars the # is 01223353888 postcode cb41da address 154 chesterton road,Hotel-Inform,,,,,,Hotel,Inform,,137,17,,20,Medium,Neutral,0,1.0,0,0.9,0.35,0.3,0.3,0,0,0
3222,USER,"Sounds good. Would you like me to make your reservation? if so, I'll need the dates you plan on staying.",,4.0,3.0,3.0,4.0,,,,3.5,137,18,3.42,20,High,Positive,0,1.6666666666666667,1,0.95,0.25,0.45,0.4,1,0,0
3223,SYSTEM,"Um, I should be asking you that. Would you like a booking?",Booking-Inform,,,,,,Booking,Inform,,137,19,,12,Medium,Positive,0,1.0,1,0.9166666666666666,0.3333333333333333,0.5,0.5,1,0,0
3224,USER,What is the check-out time for this hotel?,,3.0,3.0,3.0,3.0,,,,3.0,137,20,3.0,8,Medium,Neutral,0,1.0,1,1.0,0.25,0.75,0.625,1,0,0
3225,SYSTEM,Check-out time is 10:00 AM for this hotel. Would you like to make a reservation?,,,,,,,,,,137,21,,15,Medium,Positive,0,1.0,1,1.0,0.2666666666666666,0.6,0.4666666666666667,1,0,0
3226,USER,"Oh, silly me. I used to be in customer service. No, I don't need a reservation. I am looking for places to go around there though.",,3.0,2.0,3.0,3.0,,,,2.75,137,22,2.71,26,Low,Neutral,0,1.25,0,0.8846153846153846,0.3461538461538461,0.2692307692307692,0.4615384615384615,0,0,0
3227,SYSTEM,What type of attraction are you looking at?,Attraction-Request,,,,,,Attraction,Request,,137,23,,8,Medium,Positive,0,1.0,0,1.0,0.125,0.5,0.5,1,0,0
3228,USER,"Any kind, whatever you recommend. It should be located in the north.",Attraction-Inform,3.0,3.0,3.0,3.0,,Attraction,Inform,3.0,137,24,3.0,12,Medium,Positive,0,1.5,1,1.0,0.25,0.5,0.5833333333333334,0,0,0
3229,SYSTEM,we have a variety,Attraction-Inform,,,,,,Attraction,Inform,,137,25,,4,Medium,Neutral,0,1.0,0,1.0,0.0,0.75,0.75,0,0,0
3230,USER,"Any kind that you recommend, as long as it is located in the north. I just need to know the attraction type of the one you recommend. Please.",Attraction-Inform,2.0,2.0,3.0,2.0,,Attraction,Inform,2.25,137,26,2.29,28,Low,Positive,1,2.0,2,0.8571428571428571,0.1785714285714285,0.5357142857142857,0.5714285714285714,0,0,0
3231,SYSTEM,"I understand you want one north. However, what type of entertainment are you searching for?",Attraction-Inform,,,,,,Attraction,Inform,,137,27,,15,Medium,Positive,0,1.0,1,0.9333333333333332,0.2666666666666666,0.4,0.4,1,0,0
3232,USER,any that you can suggestfor me,,3.0,3.0,3.0,4.0,,,,3.25,137,28,3.13,6,Medium,Neutral,0,2.0,1,1.0,0.1666666666666666,0.8333333333333334,0.8333333333333334,0,0,0
3233,SYSTEM,"We have a park, 2 swimming pools and a boat attraction in the north. Do any of those sound interesting to you?",,,,,,,,,,137,29,,22,Medium,Positive,0,1.0,1,0.9545454545454546,0.1363636363636363,0.5,0.5454545454545454,1,0,0
3234,USER,"Yes, please find more information on the park and boat attractions in the north.",Attraction-Inform,4.0,3.0,3.0,3.0,,Attraction,Inform,3.25,137,30,3.29,14,Medium,Positive,1,1.0,0,0.9285714285714286,0.2142857142857142,0.4285714285714285,0.4285714285714285,0,0,0
3235,SYSTEM,Riverboat Georgina is the boat attaction. Milton County park is the park. Entrance to the park is free. What additional information can I provide?,Attraction-Inform,,,,,,Attraction,Inform,,137,31,,24,Medium,Positive,0,1.0,0,0.7916666666666666,0.3333333333333333,0.375,0.4166666666666667,1,0,0
3236,USER,that is enough for today thank you,general-thank,3.0,3.0,4.0,4.0,,general,thank,3.5,137,32,3.42,7,High,Positive,1,2.0,1,1.0,0.0,0.5714285714285714,0.5714285714285714,0,0,0
3237,USER,OVERALL,,4.0,3.0,3.0,4.0,,,,3.5,137,33,3.42,1,High,Neutral,0,1.0,0,1.0,0.0,0.0,0.0,0,0,0
3238,USER,I need a taxi to pick us up in centre at 11:45,Taxi-Inform,3.0,3.0,3.0,,,Taxi,Inform,3.0,138,0,3.0,12,Medium,Neutral,0,1.0,0,1.0,0.25,0.4166666666666667,0.5,0,0,0
3239,SYSTEM,"Sure, I can help you find a taxi. First I need a specific location the taxi will pick you up at.",Taxi-Request,,,,,,Taxi,Request,,138,1,,21,Medium,Positive,0,1.5,0,0.8571428571428571,0.238095238095238,0.4285714285714285,0.4761904761904761,0,0,0
3240,USER,"Before I book, is it possible to make changes after the fact?",,3.0,3.0,3.0,,,,,3.0,138,2,3.0,12,Medium,Neutral,0,1.0,1,1.0,0.25,0.3333333333333333,0.5833333333333334,1,0,0
3241,SYSTEM,Unfortunately only minor changes can be made after the 24 cancellation period has expired. Did you have any additional questions?,,,,,,,,,,138,3,,20,Medium,Negative,0,1.5,0,1.0,0.15,0.45,0.5,1,0,0
3242,USER,"Im sorry, my wife was confused on what we were doing, disregard that last request. I really need a train from cambridge to leicester",Train-Inform,2.0,2.0,2.0,,,Train,Inform,2.0,138,4,2.0,24,Low,Negative,0,1.0,1,1.0,0.3333333333333333,0.4166666666666667,0.4583333333333333,0,0,0
3243,SYSTEM,What day will you be travelling and is there a certain time you would like to leave?,Train-Request,,,,,,Train,Request,,138,5,,17,Medium,Positive,0,2.0,0,0.9411764705882352,0.1176470588235294,0.7647058823529411,0.5882352941176471,1,0,0
3244,USER,"I would like to leave on Wednesday. I am open on what time to leave, however, I need to be there by 21:00.",Train-Request,3.0,3.0,3.0,,,Train,Request,3.0,138,6,3.0,23,Medium,Positive,0,1.0,1,0.782608695652174,0.3043478260869565,0.5217391304347826,0.5652173913043478,0,0,0
3245,SYSTEM,The first train leaves at 5:21.,Train-Inform,,,,,,Train,Inform,,138,7,,6,Medium,Neutral,0,1.0,0,1.0,0.1666666666666666,0.5,0.3333333333333333,0,0,0
3246,USER,That is a good train. Could you give me the train id? How long is that train ride as well?,Train-Inform,3.0,3.0,3.0,,,Train,Inform,3.0,138,8,3.0,20,Medium,Positive,1,1.0,2,0.9,0.15,0.5,0.5,2,0,0
3247,SYSTEM,i have another train that arrives there at 20:06,Train-Inform,,,,,,Train,Inform,,138,9,,9,Medium,Neutral,0,2.0,1,1.0,0.3333333333333333,0.4444444444444444,0.5555555555555556,0,0,0
3248,USER,That sounds good. How long is the train ride?,Train-Inform,4.0,4.0,3.0,,,Train,Inform,3.67,138,10,3.67,9,High,Positive,0,1.0,1,1.0,0.2222222222222222,0.3333333333333333,0.4444444444444444,1,0,0
3249,SYSTEM,The travel time is 105 minutes. Would you like to book this train?,Train-OfferBook,,,,,,Train,OfferBook,,138,11,,13,Medium,Positive,0,1.0,1,1.0,0.2307692307692307,0.6153846153846154,0.3846153846153846,1,0,0
3250,USER,"Yes, and I will need the train ID as well, please.",Train-Request,3.0,3.0,3.0,,,Train,Request,3.0,138,12,3.0,11,Medium,Positive,1,1.0,0,1.0,0.4545454545454545,0.3636363636363636,0.4545454545454545,0,0,0
3251,SYSTEM,The train ID is TR0677.,Train-Inform,,,,,,Train,Inform,,138,13,,5,Medium,Neutral,0,1.0,0,1.0,0.4,0.4,0.4,0,0,0
3252,USER,"Also, Wifi is important to me. If I run out of train WiFi data can I buy more?",,3.0,3.0,3.0,,,,,3.0,138,14,3.0,18,Medium,Positive,0,1.5,0,0.9444444444444444,0.3888888888888889,0.3333333333333333,0.4444444444444444,1,0,0
3253,SYSTEM,"Unfortunately, there is no option to purchase additional wi-fi data. Do you want to proceed anyway?",,,,,,,,,,138,15,,16,Medium,Negative,0,1.0,0,0.9375,0.3125,0.4375,0.4375,1,0,0
3254,USER,Can you book it for me?,,2.0,3.0,3.0,,,,,2.67,138,16,2.67,6,Low,Neutral,0,1.0,1,1.0,0.1666666666666666,0.6666666666666666,0.6666666666666666,1,0,0
3255,SYSTEM,"Yes, how many tickets will you need?",Train-Request,,,,,,Train,Request,,138,17,,7,Medium,Positive,0,1.0,0,1.0,0.2857142857142857,0.2857142857142857,0.4285714285714285,1,0,0
3256,USER,I actually don't need any tickets. I just need the departure time.,Train-Request,3.0,2.0,2.0,,,Train,Request,2.33,138,18,2.33,12,Low,Neutral,0,1.0,0,0.8333333333333334,0.3333333333333333,0.1666666666666666,0.5,0,0,0
3257,SYSTEM,The departure time of TR0677 is 05:21 arriving in leicester by 07:06. Do you need any further assistance today?,general-reqmore,,,,,,general,reqmore,,138,19,,19,Medium,Neutral,0,1.0,0,1.0,0.2631578947368421,0.4736842105263157,0.4736842105263157,1,0,0
3258,USER,"Yes, please give me the name of a place to dine in the centre. I would like it to be moderately priced.",Restaurant-Inform,3.0,3.0,3.0,,,Restaurant,Inform,3.0,138,20,3.0,22,Medium,Positive,1,1.5,1,0.9090909090909092,0.2727272727272727,0.5454545454545454,0.5,0,0,0
3259,SYSTEM,I have many options. What type of food interests you?,Restaurant-Request,,,,,,Restaurant,Request,,138,21,,10,Medium,Positive,0,1.0,0,1.0,0.3,0.3,0.4,1,0,0
3260,USER,"I'd like to try some British food, I think.",Restaurant-Inform,3.0,3.0,3.0,,,Restaurant,Inform,3.0,138,22,3.0,9,Medium,Positive,0,1.0,0,1.0,0.5555555555555556,0.3333333333333333,0.3333333333333333,0,0,0
3261,SYSTEM,Would you like to try cotto?,Restaurant-Inform,,,,,,Restaurant,Inform,,138,23,,6,Medium,Positive,0,1.0,0,1.0,0.1666666666666666,0.6666666666666666,0.3333333333333333,1,0,0
3262,USER,Cotto is fine. Please get me their address and postcode,Restaurant-Request,3.0,3.0,3.0,,,Restaurant,Request,3.0,138,24,3.0,10,Medium,Positive,1,1.0,0,1.0,0.3,0.4,0.4,0,0,0
3263,SYSTEM,"cotto address is 183 East Road City Centre, postcode cb11bg.",Restaurant-Inform,,,,,,Restaurant,Inform,,138,25,,10,Medium,Neutral,0,1.0,0,1.0,0.5,0.1,0.1,0,0,0
3264,USER,Thank you for your help.,general-thank,3.0,3.0,4.0,,,general,thank,3.33,138,26,3.33,5,High,Positive,1,1.0,0,1.0,0.2,0.4,0.6,0,0,0
3265,SYSTEM,Is there anything else I can help you with today?,general-reqmore,,,,,,general,reqmore,,138,27,,10,Medium,Positive,0,2.0,0,1.0,0.2,0.5,0.6,1,0,0
3266,USER,"Nope, that's it.",,3.0,3.0,3.0,,,,,3.0,138,28,3.0,3,Medium,Neutral,0,1.0,2,1.0,0.6666666666666666,0.0,0.0,0,0,0
3267,USER,OVERALL,,3.0,3.0,3.0,,,,,3.0,138,29,3.0,1,Medium,Neutral,0,1.0,0,1.0,0.0,0.0,0.0,0,0,0
3286,USER,"I'm looking for a certain hotel someone recommended, I think it's called the Gonville?",Hotel-Inform,3.0,5.0,3.0,3.0,,Hotel,Inform,3.5,140,0,3.58,14,High,Positive,0,2.0,1,1.0,0.2857142857142857,0.2142857142857142,0.3571428571428571,1,0,0
3287,SYSTEM,I have the gonville hotel. It is in the centre area of town. Would you like to make a booking today?,Hotel-Inform,,,,,,Hotel,Inform,,140,1,,21,Medium,Positive,0,1.0,1,0.9523809523809524,0.3333333333333333,0.5714285714285714,0.5238095238095238,1,0,0
3288,USER,"Yes, please, I need a room for 3 nights for one person, starting on Saturday.",Hotel-Inform,3.0,5.0,3.0,3.0,,Hotel,Inform,3.5,140,2,3.58,15,High,Positive,1,2.0,0,0.9333333333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0
3289,SYSTEM,"I am sorry there are no rooms available at that time,can I help you find another hotel?",Hotel-Request,,,,,,Hotel,Request,,140,3,,17,Medium,Positive,0,1.0,1,0.9411764705882352,0.2352941176470588,0.3529411764705882,0.5294117647058824,1,0,0
3290,USER,How about a different hotel in the same price range please?,Hotel-Inform,3.0,5.0,3.0,3.0,,Hotel,Inform,3.5,140,4,3.58,11,High,Positive,1,1.0,0,1.0,0.0909090909090909,0.3636363636363636,0.5454545454545454,1,0,0
3291,SYSTEM,How about the University Arms Hotel? It is in the same price range.,Hotel-Recommend,,,,,,Hotel,Recommend,,140,5,,13,Medium,Neutral,0,1.0,1,0.9230769230769232,0.1538461538461538,0.4615384615384615,0.6153846153846154,1,0,0
3292,USER,What time is check in at this hotel?,,3.0,3.0,4.0,3.0,,,,3.25,140,6,3.29,8,Medium,Neutral,0,1.0,1,1.0,0.125,0.75,0.625,1,0,0
3293,SYSTEM,Check-in here is anytime after 3pm. How does this place sound to you?,,,,,,,,,,140,7,,13,Medium,Neutral,0,1.0,1,1.0,0.3076923076923077,0.2307692307692307,0.5384615384615384,1,0,0
3294,USER,Is that rated similar to the other one?,,3.0,5.0,3.0,3.0,,,,3.5,140,8,3.58,8,High,Neutral,0,1.0,1,1.0,0.25,0.625,0.625,1,0,0
3295,SYSTEM,The rating is actually one star better. Is that one fine?,,,,,,,,,,140,9,,11,Medium,Positive,0,1.0,1,0.9090909090909092,0.2727272727272727,0.5454545454545454,0.3636363636363636,1,0,0
3296,USER,Does this hotel have a lift?,,3.0,3.0,4.0,3.0,,,,3.25,140,10,3.29,6,Medium,Neutral,0,1.0,1,1.0,0.1666666666666666,0.5,0.6666666666666666,1,0,0
3297,SYSTEM,"Yes, The University Arms Hotel has a lift. Should i make the reservation now?",,,,,,,,,,140,11,,14,Medium,Positive,0,1.0,0,1.0,0.3571428571428571,0.2857142857142857,0.4285714285714285,1,0,0
3298,USER,Do guests have to pay a fee for the wifi?,,3.0,5.0,3.0,3.0,,,,3.5,140,12,3.58,10,High,Negative,0,1.0,0,1.0,0.1,0.6,0.6,1,0,0
3299,SYSTEM,I'm afraid I do not have that information for the University Arms Hotel. Would you like to book a room here?,,,,,,,,,,140,13,,21,Medium,Positive,0,1.0,1,1.0,0.1904761904761904,0.5238095238095238,0.4761904761904761,1,0,0
3300,USER,Yes please boook me that one.,,3.0,3.0,4.0,3.0,,,,3.25,140,14,3.29,6,Medium,Positive,1,1.0,1,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0
3301,SYSTEM,"All right, I have you booked at the University Arms with reference number JAD762EV. Can I help you with anything else?",Booking-Book,,,,,,Booking,Book,,140,15,,21,Medium,Positive,0,1.0,0,0.8571428571428571,0.2857142857142857,0.4285714285714285,0.5238095238095238,1,0,0
3302,USER,No thank you. You have been very helpful with all your assistance.,general-thank,3.0,5.0,3.0,3.0,,general,thank,3.5,140,16,3.58,12,High,Positive,1,1.0,0,1.0,0.1666666666666666,0.5,0.6666666666666666,0,0,0
3303,USER,OVERALL,,4.0,4.0,3.0,4.0,,,,3.75,140,17,3.71,1,High,Neutral,0,1.0,0,1.0,0.0,0.0,0.0,0,0,0
3332,USER,Hi I'm looking for a train to anywhere after 9:00!,Train-Inform,3.0,3.0,3.0,,,Train,Inform,3.0,142,0,3.0,10,Medium,Neutral,0,1.0,0,1.0,0.3,0.3,0.4,0,1,0
3333,SYSTEM,"I have 2,240 departures fitting your criteria. Do you have a destination?",Train-Request,,,,,,Train,Request,,142,1,,12,Medium,Neutral,0,1.0,0,0.9166666666666666,0.4166666666666667,0.4166666666666667,0.5833333333333334,1,0,0
3334,USER,"Kings Lynn, leaving on Wednesday.",Train-Inform,3.0,3.0,3.0,,,Train,Inform,3.0,142,2,3.0,5,Medium,Neutral,0,1.0,0,1.0,0.6,0.2,0.2,0,0,0
3335,SYSTEM,"There are 15 trains that arrive in Kings Lynn on Wednesday, what time would you like to get there?",Train-Request,,,,,,Train,Request,,142,3,,19,Medium,Positive,0,3.0,1,1.0,0.2105263157894736,0.5789473684210527,0.4210526315789473,1,0,0
3336,USER,I don't care about the arrival time. Thanks.,general-thank,3.0,3.0,3.0,,,general,thank,3.0,142,4,3.0,8,Medium,Positive,0,1.0,0,1.0,0.375,0.25,0.5,0,0,0
3337,SYSTEM,"Sure, the TR2831 departs cambridge at 09:11, and arrives in kings lynn wednesday at 09:58. Shall I book it, if so for how many riders?",Train-OfferBook,,,,,,Train,OfferBook,,142,5,,25,Medium,Positive,0,1.0,2,0.96,0.52,0.32,0.4,1,0,0
3338,USER,May I bring my dog on the train with me?,,3.0,3.0,3.0,,,,,3.0,142,6,3.0,10,Medium,Neutral,0,1.0,0,1.0,0.2,0.5,0.5,1,0,0
3339,SYSTEM,"Yes, you may bring your pet on board on a short leash or in a 85x60x60cm basket. Would you like to make a reservation?",,,,,,,,,,142,7,,24,Medium,Positive,0,1.0,0,0.8333333333333334,0.25,0.5416666666666666,0.4583333333333333,1,0,0
