index,Speaker,Text,Domain-Intent,Rating 1,Rating 2,Rating 3,Rating 4,Rating 5,Domain,Intent,avg_rating,ConvID,turn_id
6104,USER,How about a guesthouse with a 3 star rating in the north?,Hotel-Inform,3.0,3.0,4.0,,,Hotel,Inform,3.33,263,6
6105,SYSTEM,There are two 3-star guesthouses in the north. One offers Internet and parking and the other doesn't. Would you like to book a room at one of these?,Hotel-Inform,,,,,,Hotel,Inform,,263,7
6106,USER,"No, thanks. I'm also looking for places to go in town.",general-thank,2.0,3.0,3.0,,,general,thank,2.67,263,8
6107,SYSTEM,What type of attraction would you like to visit?,Attraction-Request,,,,,,Attraction,Request,,263,9
6108,USER,On second. Wait. What was the price range on that guesthouse?,Hotel-Request,3.0,3.0,2.0,,,Hotel,Request,2.67,263,10
6109,SYSTEM,The pricerange for Gonville Hotel is expensive. Were you needing a guesthouse? This is a hotel.,Hotel-Request,,,,,,Hotel,Request,,263,11
6110,USER,"I think we're confusing each other. You said there was no 3-star hotel in the north, so I'm looking for a 3-star guesthouse in the north. Do you have that?",Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,263,12
6111,SYSTEM,Sorry. My system just refreshed. Alpha-milton guest house is a 3 star guesthouse in the north area in the moderate price range. It does not include internet or parking.,general-greet,,,,,,general,greet,,263,13
6112,USER,Does the Alpha-Milton Guest House have any banquet or meeting facilities onsite?,,3.0,3.0,3.0,,,,,3.0,263,14
6113,SYSTEM,I'm sorry to say they do not have any available banquet or meeting rooms. Is that overly inconvenient for you?,,,,,,,,,,263,15
6114,USER,Do they have room service there?,,3.0,3.0,3.0,,,,,3.0,263,16
6115,SYSTEM,They do not provide room services. Do you need more information about this hotel?,,,,,,,,,,263,17
6116,USER,"No worries, I just need the address please.",Hotel-Request,3.0,3.0,2.0,,,Hotel,Request,2.67,263,18
6117,SYSTEM,"The Alpha-milton guest house address is 63 milton road, postcode cb41xa. Are you looking for an attraction in the north also?",Attraction-Request,,,,,,Attraction,Request,,263,19
6118,USER,I am actually looking for a college anywhere in town. Can you recommend an interesting one?,Attraction-Inform,3.0,3.0,3.0,,,Attraction,Inform,3.0,263,20
6119,SYSTEM,Sure! I recommend the Clare Hall located on Herschel Road. What information would you like to know?,general-reqmore,,,,,,general,reqmore,,263,21
6120,USER,May I have the phone number and the exact area.,Attraction-Request,3.0,4.0,3.0,,,Attraction,Request,3.33,263,22
6121,SYSTEM,Clare hall is in the west part of town. Their phone number is 01223332360 should you need to contact them!,Attraction-Inform,,,,,,Attraction,Inform,,263,23
6122,USER,Thanks! I will also need a taxi please.,Taxi-Inform,4.0,4.0,3.0,,,Taxi,Inform,3.67,263,24
6123,USER,OVERALL,,3.0,4.0,3.0,,,,,3.33,263,25
6124,USER,I need a restaurant in the Cambridge area that serves international food and is moderately priced.,Hotel-Request,3.0,3.0,3.0,,,Hotel,Request,3.0,264,0
6125,SYSTEM,the varsity restaurant is a really good choice. Want a reservation?,Restaurant-Recommend,,,,,,Restaurant,Recommend,,264,1
6126,USER,"No, I don't need a reservation.,",,3.0,2.0,3.0,,,,,2.67,264,2
6127,SYSTEM,"Okay, anything else I can help with?",general-reqmore,,,,,,general,reqmore,,264,3
6128,USER,Is that restaurant in the centre area and could I get the postcode please?,Hotel-Request,3.0,3.0,3.0,,,Hotel,Request,3.0,264,4
6129,SYSTEM,Yes it is located in th center and their postcode is cb23ar,Restaurant-Inform,,,,,,Restaurant,Inform,,264,5
6130,USER,i also need a place to stay,,3.0,3.0,3.0,,,,,3.0,264,6
6131,SYSTEM,Is there a specific part of town that you are wanting to stay?,Hotel-Request,,,,,,Hotel,Request,,264,7
6132,USER,"No particular area, just one that has free wifi and parking and has 3 stars.",Hotel-Request,3.0,2.0,3.0,,,Hotel,Request,2.67,264,8
6133,SYSTEM,"There are five that meet your criteria. A guesthouse and hotel in the south, a hotel in centre, a guest house in north, and another guesthouse in west.",Hotel-Inform,,,,,,Hotel,Inform,,264,9
6134,USER,Why don't you recommend one of the hotels?,Hotel-Inform,3.0,2.0,3.0,,,Hotel,Inform,2.67,264,10
6135,SYSTEM,I recommend gonville hotel. Do you want a booking?,Booking-Inform,,,,,,Booking,Inform,,264,11
6136,USER,"I don't need a booking, but can you please inform me of the area, type, and phone number for it?",Hotel-Request,2.0,2.0,3.0,,,Hotel,Request,2.33,264,12
6137,SYSTEM,"The are is centre, the price range is expensive and the phone number is 01223366611.",Hotel-Inform,,,,,,Hotel,Inform,,264,13
6138,USER,Does the Gonville have smoking rooms or at least smoking areas?,,3.0,3.0,3.0,,,,,3.0,264,14
6139,SYSTEM,The Gonville has a designated smoking area. Will that work for you?,,,,,,,,,,264,15
6140,USER,Does this hotel allow for pets?,,3.0,3.0,3.0,,,,,3.0,264,16
6141,SYSTEM,"Pets are allowed, however they may be a fee. What time would you like to be picked up by?",,,,,,,,,,264,17
6142,USER,Great! I also will need a taxi between the two places.,Taxi-Inform,3.0,4.0,3.0,,,Taxi,Inform,3.33,264,18
6143,SYSTEM,Where will you be departing from?,Train-Request,,,,,,Train,Request,,264,19
6144,USER,I would like to be picked up from the gonville hotel by 21:00 please.,Taxi-Inform,3.0,3.0,3.0,,,Taxi,Inform,3.0,264,20
6145,SYSTEM,"Your booking was successful, a blue tesla will be picking you up and the contact number is 07361030196, anything else I can do for you today?",general-reqmore,,,,,,general,reqmore,,264,21
6146,USER,"If something comes up and I have to cancel, will I still have to pay a fee for the car?",,3.0,3.0,3.0,,,,,3.0,264,22
6147,SYSTEM,There is no fee if you cancel 24 hours in advance otherwise there is a 10 GBP fee. Is there anything else I can help you with?,,,,,,,,,,264,23
6148,USER,"Thanks, I don't need anything else! Goodbye!",general-thank,4.0,3.0,4.0,,,general,thank,3.67,264,24
6149,USER,OVERALL,,3.0,3.0,4.0,,,,,3.33,264,25
6150,USER,"Hello, I'm looking for places to go in Cambridge. Ideally it should be located in the centre and it should include multiple sports.",general-greet,3.0,3.0,3.0,,,general,greet,3.0,265,0
6151,SYSTEM,"There isn't anything like that in the centre, but The Cherry Hinton Village Centre is located in the East part of town. Does that interest you?",Attraction-Inform,,,,,,Attraction,Inform,,265,1
6152,USER,"No, I really need to stay in the town centre. Are there any colleges perhaps?",Attraction-Inform,3.0,3.0,3.0,,,Attraction,Inform,3.0,265,2
6153,SYSTEM,There are many Colleges to visit in centre and most of them are free.,Attraction-Inform,,,,,,Attraction,Inform,,265,3
6154,USER,"Give me the address of the one closest to the train station then, and it's really free?",Train-Inform,3.0,3.0,3.0,,,Train,Inform,3.0,265,4
6155,SYSTEM,I'm not sure how close it is to the train station but christ's college has free admission.,Attraction-Inform,,,,,,Attraction,Inform,,265,5
6156,USER,"Thank you, I'm also looking for a place to stay in the moderate price range with 0 stars.",Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,265,6
6157,SYSTEM,There is the cityroomz in the centre. It has a moderate price and 0 stars. It offers free internet. Can I book this for you?,Booking-Inform,,,,,,Booking,Inform,,265,7
6158,USER,"Yes, that's fine for me.",Hotel-Inform,3.0,4.0,3.0,,,Hotel,Inform,3.33,265,8
6159,SYSTEM,I just need one more bit of information from you in order to make your reservations. How many people will we booking this hotel for?,Booking-Request,,,,,,Booking,Request,,265,9
6160,USER,No. I still need christ's college's address.,Attraction-Inform,3.0,2.0,3.0,,,Attraction,Inform,2.67,265,10
6161,SYSTEM,"Oh, I'm sorry. Let me get that for you. Christ's College is located at Saint Andrew's Street.",Attraction-Inform,,,,,,Attraction,Inform,,265,11
6162,USER,"Ok, thank you. I don't need the hotel to be booked. I just need the hotel type and address information.",Hotel-Request,3.0,3.0,3.0,,,Hotel,Request,3.0,265,12
6163,SYSTEM,Cityroomz is on Station road. There is internet and it's moderately priced.,Hotel-Inform,,,,,,Hotel,Inform,,265,13
6164,USER,What are the check in times for Cityroomz?,,3.0,3.0,3.0,,,,,3.0,265,14
6165,SYSTEM,Check in time for Cityroomz is between 13:00 to 19:00. Anything else I can do for you?,,,,,,,,,,265,15
6166,USER,Can I have the address and the hotel type of Cityroomz?,Hotel-Request,3.0,3.0,3.0,,,Hotel,Request,3.0,265,16
6167,SYSTEM,"The address is sleeperz hotel, station road .",Hotel-Inform,,,,,,Hotel,Inform,,265,17
6168,USER,I'm sorry. Did you say the hotel is Cityroomz or Sleeperz? What type of hotel is it?,Hotel-Request,3.0,3.0,3.0,,,Hotel,Request,3.0,265,18
6169,SYSTEM,"The hotel's name is Cityroomz. The address is sleeperz hotel, station road. It is a hotel. Do you need any additional information?",,,,,,,,,,265,19
6170,USER,"Yes, does Cityroomz have concierge service for their guests?",,3.0,3.0,3.0,,,,,3.0,265,20
6171,SYSTEM,"No, Cityroomz does not offer concierge services at this time. Are there any other questions I may answer for you or would you like to book a room?",,,,,,,,,,265,21
6172,USER,Do the rooms at this hotel include safety deposit boxes?,,3.0,3.0,3.0,,,,,3.0,265,22
6173,SYSTEM,Safety deposit boxes are not included in the rooms. Is there anything else I can help you with today?,,,,,,,,,,265,23
6174,USER,"No, I think that is all I need today. Thank you for all your help!",general-thank,3.0,2.0,3.0,,,general,thank,2.67,265,24
6175,SYSTEM,Thanks for using our service today!,general-bye,,,,,,general,bye,,265,25
6176,USER,No problem. Bye bye and have a good day.,general-bye,3.0,3.0,4.0,,,general,bye,3.33,265,26
6177,USER,OVERALL,,3.0,3.0,4.0,,,,,3.33,265,27
6178,USER,"I am traveling to Cambridge and excited about seeing location attractions. Could you help me find a place to go, like a college?",Attraction-Inform,3.0,3.0,3.0,,,Attraction,Inform,3.0,266,0
6179,SYSTEM,Certainly. I have many available. Is there a particular area you are looking in? I have several in the west and centre.,Attraction-Inform,,,,,,Attraction,Inform,,266,1
6180,USER,Can you give me the entrance fee for one of the colleges in the centre?,Attraction-Request,3.0,3.0,3.0,,,Attraction,Request,3.0,266,2
6181,SYSTEM,"Corpus christi is 2 pounds, which is in centre.",Attraction-Inform,,,,,,Attraction,Inform,,266,3
6182,USER,I'm also looking for a hotel in the centre. I don't want to stay in a guesthouse. It needs to be a hotel.,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,266,4
6183,SYSTEM,"I can book you at the university arms hotel. It has a 4 star rating, free parking and wifi. Does this interest you?",Booking-Inform,,,,,,Booking,Inform,,266,5
6184,USER,Yes. That would be great.,,4.0,3.0,3.0,,,,,3.33,266,6
6185,SYSTEM,What will be the first day you will stay and how long will you be staying?,Booking-Request,,,,,,Booking,Request,,266,7
6186,USER,I want to stay for 5 nights starting on Tuesday.,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,266,8
6187,SYSTEM,I'm sorry but you'll have to book another day or a shorter stay. When would you like to stay?,Booking-Request,,,,,,Booking,Request,,266,9
6188,USER,Can you see if they have just 1 night available?,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,266,10
6189,SYSTEM,Your booking was successful with a reference number of S1HTVV32. Is there anything else I can do for you today?,Booking-Book,,,,,,Booking,Book,,266,11
6190,USER,Does the hotel happen to have laundry service or self-laundry capabilities?,,3.0,3.0,3.0,,,,,3.0,266,12
6191,SYSTEM,The University Arms hotel offers laundry but no ironing facilities for guests. What else will you be needing?,,,,,,,,,,266,13
6192,USER,Does it have lift available?,,3.0,3.0,3.0,,,,,3.0,266,14
6193,SYSTEM,"Yes, the hotel does offer a lift. Would you like me to book this location?",,,,,,,,,,266,15
6194,USER,I need a taxi please between the 2 places. I want to leave the attraction by 2:30.,Attraction-Inform,4.0,3.0,3.0,,,Attraction,Inform,3.33,266,16
6195,SYSTEM,"Booking completed! Please look out for a Grey BMW, their contact number is 07130839627. Is there anything else I can help with?",general-reqmore,,,,,,general,reqmore,,266,17
6196,USER,Could I cancel the ticket later on?,,3.0,3.0,3.0,,,,,3.0,266,18
6197,SYSTEM,"Yes, you may cancel up to 24 hours for free, 10 gbp after this time frame. Anything else I can do for you?",,,,,,,,,,266,19
6198,USER,"Awesome, thanks! I think that takes care of everything I needed.",general-thank,4.0,3.0,4.0,,,general,thank,3.67,266,20
6199,USER,OVERALL,,3.0,3.0,3.0,,,,,3.0,266,21
6200,USER,"I am staying in the centre of cambridge, can you tell me about places to go there?",Attraction-Inform,3.0,3.0,3.0,,,Attraction,Inform,3.0,267,0
6201,SYSTEM,"Sure, what type of place interests you?",Attraction-Request,,,,,,Attraction,Request,,267,1
6202,USER,It doesn't matter but can I get their entrance fee.,Attraction-Request,3.0,3.0,3.0,,,Attraction,Request,3.0,267,2
6203,SYSTEM,Castle Galleries is located in the centre of town and are free to enter.,Attraction-Recommend,,,,,,Attraction,Recommend,,267,3
6204,USER,"OK, that sounds great. I also need a train to get me to Cambridge.",Train-Inform,3.0,3.0,3.0,,,Train,Inform,3.0,267,4
6205,SYSTEM,"I have several options but if you let me know your preferred departure point, day and time i can recommend the best option for you.",Train-Request,,,,,,Train,Request,,267,5
6206,USER,I will be departing from Kings Lynn on Saturday.,Train-Inform,3.0,3.0,3.0,,,Train,Inform,3.0,267,6
6207,SYSTEM,i found 19.what time would you like to go,Train-Request,,,,,,Train,Request,,267,7
6208,USER,I need to leave after 20:00.,Taxi-Inform,3.0,3.0,3.0,,,Taxi,Inform,3.0,267,8
6209,SYSTEM,"I have 4 trains that match your criteria. The first leaves at 20:11, then 21:11. 22:11 and 23:11. Which one would you like to book?",Train-Select,,,,,,Train,Select,,267,9
6210,USER,Does the station provide parking?,,3.0,3.0,3.0,,,,,3.0,267,10
6211,SYSTEM,"Yes, parking is available at the station. Check with your station if there will be a charge. Do you still want to make a reservation?",,,,,,,,,,267,11
6212,USER,How can I use my season ticket for the train booking?,,3.0,3.0,3.0,,,,,3.0,267,12
6213,SYSTEM,"Yes, you will need show your season ticket at the station's ticket office to acquire a physical ticket. Can I assist you in making a reservation?",,,,,,,,,,267,13
6214,USER,Please book the one for 21:11 please.,Train-Inform,3.0,3.0,3.0,,,Train,Inform,3.0,267,14
6215,SYSTEM,Okay. Booking was successful. Your reference number is CJNO95ZP. Anything else?,Train-OfferBooked,,,,,,Train,OfferBooked,,267,15
6216,USER,Would it be possible to go ahead and reserve my seat?,,3.0,3.0,3.0,,,,,3.0,267,16
6217,SYSTEM,"Sorry, you can't reserve a seat on the train. Is there anything I can do for you?",,,,,,,,,,267,17
6218,USER,That is all I needed. Thanks!,general-thank,3.0,4.0,3.0,,,general,thank,3.33,267,18
6219,USER,OVERALL,,3.0,3.0,3.0,,,,,3.0,267,19
6220,USER,I am looking for a place to stay. The hotel should include free wifi and should be in the type of guesthouse,Hotel-Inform,3.0,4.0,3.0,,,Hotel,Inform,3.33,268,0
6221,SYSTEM,"There are many results for a guesthouse with free wifi, to help narrow the results what area are you looking to stay in?",Hotel-Request,,,,,,Hotel,Request,,268,1
6222,USER,"I am unsure about the area, right now. I would like the accommodations to be at least 4 star and have a moderate price.",Hotel-Inform,3.0,4.0,3.0,,,Hotel,Inform,3.33,268,2
6223,SYSTEM,And will you need parking at the guesthouse?,Hotel-Request,,,,,,Hotel,Request,,268,3
6224,USER,No. I shouldn't need parking.,Hotel-Inform,2.0,3.0,3.0,,,Hotel,Inform,2.67,268,4
6225,SYSTEM,How do you feel about the A and B Guest House? It covers all your needs and is in the eastern area. Would you like a phone number or address?,Hotel-Select,,,,,,Hotel,Select,,268,5
6226,USER,Possibly. Do they allow cats or charge a fee for them? I will be traveling with my pet cat.,,3.0,4.0,3.0,,,,,3.33,268,6
6227,SYSTEM,A and B Guest House is not a pet-friendly hotel. You want to make a reservation?,,,,,,,,,,268,7
6228,USER,If it is 4 stars in the moderate price range that sounds fine. I need it for 3 nights for 3 people starting Sunday.,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,268,8
6229,SYSTEM,I'm sorry that many nights is not available. Could you try a shorter stay or another day perhaps?,Booking-Request,,,,,,Booking,Request,,268,9
6230,USER,Is it acceptable for my daughter to stay in the room with me?,,3.0,4.0,3.0,,,,,3.33,268,10
6231,SYSTEM,Yes! Children can stay at A and B guest house. Can I help you with anything else?,,,,,,,,,,268,11
6232,USER,"Yes, does this hotel offer daily housekeeping?",,3.0,4.0,3.0,,,,,3.33,268,12
6233,SYSTEM,"Yes, you can expect housekeeping to show up every day at both A and B Guest House. When would you like your stay to start?",,,,,,,,,,268,13
6234,USER,"Okay, how about on Monday?",Hotel-Inform,3.0,4.0,3.0,,,Hotel,Inform,3.33,268,14
6235,SYSTEM,"Great, I've got you booked on Monday for three nights. The reference number is 8BPFXM28. Is there anything else I can help you with?",Booking-Book,,,,,,Booking,Book,,268,15
6236,USER,"No, that's all, thanks.",general-thank,3.0,4.0,3.0,,,general,thank,3.33,268,16
6237,USER,OVERALL,,3.0,4.0,3.0,,,,,3.33,268,17
6238,USER,I am looking for information in Cambridge,,3.0,4.0,3.0,3.0,3.0,,,3.2,269,0
6239,SYSTEM,I can help! What are you looking for?,general-reqmore,,,,,,general,reqmore,,269,1
